Date,Timestamp,Volume,Open,High,Low,Close,EURUSD
20180522,01:00:00,1706.06000483036,1.17914,1.17917,1.17875,1.17888,EURUSD,
20180522,01:15:00,1711.86000549793,1.17889,1.17904,1.17836,1.17865,EURUSD,
20180522,01:30:00,2214.37000334263,1.17865,1.17872,1.17828,1.17829,EURUSD,
20180522,01:45:00,2641.88000714779,1.17829,1.17838,1.17797,1.17811,EURUSD,
20180522,02:00:00,2127.36000525951,1.17811,1.17824,1.17787,1.1781,EURUSD,
20180522,02:15:00,2104.35001277924,1.1782,1.17863,1.17816,1.17817,EURUSD,
20180522,02:30:00,1618.77000784874,1.17816,1.17841,1.178,1.17814,EURUSD,
20180522,02:45:00,1162.03000295162,1.17815,1.17831,1.17801,1.17819,EURUSD,
20180522,03:00:00,1389.58000326157,1.17819,1.17852,1.17815,1.17843,EURUSD,
20180522,03:15:00,1472.4200065136,1.17844,1.17853,1.17832,1.17833,EURUSD,
20180522,03:30:00,1189.98000705242,1.17832,1.17878,1.17829,1.17878,EURUSD,
20180522,03:45:00,1487.50000174344,1.17878,1.17878,1.17814,1.17816,EURUSD,
20180522,04:00:00,1487.33000910282,1.17816,1.17818,1.17791,1.17797,EURUSD,
20180522,04:15:00,726.880003809929,1.17797,1.17813,1.17794,1.17797,EURUSD,
20180522,04:30:00,1539.23999869823,1.17796,1.17798,1.1774,1.1775,EURUSD,
20180522,04:45:00,1222.18999814987,1.1775,1.17766,1.17734,1.17739,EURUSD,
20180522,05:00:00,1365.29000294209,1.1774,1.17772,1.17736,1.17742,EURUSD,
20180522,05:15:00,1427.05000603199,1.17742,1.1777,1.17735,1.1776,EURUSD,
20180522,05:30:00,1389.45000886917,1.1776,1.17796,1.17759,1.17796,EURUSD,
20180522,05:45:00,1347.14001214504,1.17795,1.17853,1.17787,1.17834,EURUSD,
20180522,06:00:00,3485.48001134396,1.17834,1.17903,1.17714,1.17753,EURUSD,
20180522,06:15:00,4214.7900069952,1.17752,1.17798,1.17713,1.17713,EURUSD,
20180522,06:30:00,4448.7600094378,1.17715,1.1773,1.17621,1.17626,EURUSD,
20180522,06:45:00,4281.89001572132,1.17628,1.17684,1.17594,1.17616,EURUSD,
20180522,07:00:00,4598.0900131464,1.17616,1.17766,1.17567,1.17741,EURUSD,
20180522,07:15:00,3997.82000803947,1.17741,1.17969,1.17736,1.17945,EURUSD,
20180522,07:30:00,4980.66001081467,1.17944,1.18117,1.17902,1.18064,EURUSD,
20180522,07:45:00,5504.97002243996,1.18066,1.18193,1.18066,1.18172,EURUSD,
20180522,08:00:00,5683.77002000809,1.18176,1.18296,1.18175,1.18215,EURUSD,
20180522,08:15:00,5642.58001577854,1.18216,1.18221,1.18113,1.18123,EURUSD,
20180522,08:30:00,4270.08002483845,1.18122,1.18141,1.18036,1.18048,EURUSD,
20180522,08:45:00,3590.45001888275,1.18048,1.18132,1.18044,1.18081,EURUSD,
20180522,09:00:00,3593.37002015114,1.18081,1.18154,1.18068,1.18124,EURUSD,
20180522,09:15:00,2975.46001803875,1.18123,1.18143,1.18061,1.18138,EURUSD,
20180522,09:30:00,3137.95001232624,1.18138,1.18174,1.18109,1.1812,EURUSD,
20180522,09:45:00,3471.89001095295,1.18121,1.18246,1.18117,1.18232,EURUSD,
20180522,10:00:00,3031.90001356602,1.18232,1.1827,1.18192,1.18216,EURUSD,
20180522,10:15:00,3202.52001035213,1.18217,1.18229,1.18165,1.18175,EURUSD,
20180522,10:30:00,3645.71000635624,1.18175,1.18204,1.1812,1.18122,EURUSD,
20180522,10:45:00,3956.14001631737,1.18121,1.18144,1.18085,1.18099,EURUSD,
20180522,11:00:00,3451.28001832962,1.18099,1.18144,1.1809,1.18101,EURUSD,
20180522,11:15:00,3863.31001698971,1.18101,1.18126,1.18057,1.18068,EURUSD,
20180522,11:30:00,4066.17001998425,1.18069,1.18235,1.1805,1.18229,EURUSD,
20180522,11:45:00,3937.87001729012,1.18229,1.1823,1.18063,1.18087,EURUSD,
20180522,12:00:00,5794.07002568245,1.18089,1.1812,1.17926,1.1793,EURUSD,
20180522,12:15:00,4936.29002130032,1.17932,1.17995,1.1791,1.1793,EURUSD,
20180522,12:30:00,5225.57001376152,1.17929,1.17952,1.17889,1.17909,EURUSD,
20180522,12:45:00,4716.11002314091,1.1791,1.17919,1.17754,1.17811,EURUSD,
20180522,13:00:00,4118.65001392365,1.17812,1.17836,1.1778,1.17791,EURUSD,
20180522,13:15:00,3717.61001491547,1.1779,1.17889,1.17736,1.17885,EURUSD,
20180522,13:30:00,3928.58001506329,1.17885,1.17919,1.17814,1.17877,EURUSD,
20180522,13:45:00,3541.72001206875,1.17877,1.17938,1.17822,1.17891,EURUSD,
20180522,14:00:00,4801.39001834393,1.17891,1.17923,1.1774,1.17798,EURUSD,
20180522,14:15:00,4971.85001969337,1.17797,1.1787,1.17736,1.1785,EURUSD,
20180522,14:30:00,4556.15001249313,1.17849,1.17889,1.17785,1.17786,EURUSD,
20180522,14:45:00,5563.23002398014,1.17786,1.17817,1.17693,1.17727,EURUSD,
20180522,15:00:00,4880.91002714634,1.17726,1.1785,1.17688,1.17812,EURUSD,
20180522,15:15:00,3836.80001449585,1.17812,1.17852,1.17766,1.1781,EURUSD,
20180522,15:30:00,3490.3800059557,1.17808,1.17925,1.17802,1.17908,EURUSD,
20180522,15:45:00,3653.18001270294,1.17906,1.17906,1.17805,1.17839,EURUSD,
20180522,16:00:00,3147.9000068903,1.1784,1.17867,1.17797,1.17841,EURUSD,
20180522,16:15:00,2862.19001197815,1.17841,1.17871,1.17792,1.17831,EURUSD,
20180522,16:30:00,2776.54001057148,1.1783,1.17878,1.17812,1.17839,EURUSD,
20180522,16:45:00,2677.11999678612,1.17838,1.17878,1.17829,1.17844,EURUSD,
20180522,17:00:00,3493.73001980782,1.17844,1.17852,1.17771,1.17771,EURUSD,
20180522,17:15:00,2924.6900087595,1.17771,1.17794,1.17721,1.17734,EURUSD,
20180522,17:30:00,2106.01000237465,1.17733,1.17762,1.17707,1.1775,EURUSD,
20180522,17:45:00,1978.35000109673,1.17751,1.17777,1.17713,1.17766,EURUSD,
20180522,18:00:00,2011.27999460697,1.17765,1.17766,1.17713,1.17758,EURUSD,
20180522,18:15:00,1544.52999520302,1.17759,1.1778,1.17746,1.17767,EURUSD,
20180522,18:30:00,1759.11999845505,1.17766,1.17811,1.17754,1.17779,EURUSD,
20180522,18:45:00,1756.31999588013,1.17776,1.17798,1.1776,1.17782,EURUSD,
20180522,19:00:00,2010.15999829769,1.17783,1.1782,1.17767,1.1781,EURUSD,
20180522,19:15:00,1391.9399971962,1.17813,1.17848,1.17792,1.17845,EURUSD,
20180522,19:30:00,2281.95000290871,1.17844,1.17844,1.178,1.17812,EURUSD,
20180522,19:45:00,1793.84999752045,1.17813,1.1782,1.17779,1.1782,EURUSD,
20180522,20:00:00,736.300000309944,1.17819,1.17823,1.17793,1.17812,EURUSD,
20180522,20:15:00,812.530002117157,1.17811,1.17815,1.17799,1.17813,EURUSD,
20180522,20:30:00,1176.03999960423,1.17812,1.17817,1.17773,1.17789,EURUSD,
20180522,20:45:00,513.099998891354,1.17788,1.17789,1.1777,1.17784,EURUSD,
20180522,21:00:00,414.000000715256,1.17784,1.17807,1.17772,1.17784,EURUSD,
20180522,21:15:00,476.510003246367,1.17782,1.17788,1.1776,1.17783,EURUSD,
20180522,21:30:00,719.870002746582,1.17782,1.17796,1.17765,1.17789,EURUSD,
20180522,21:45:00,953.180005028844,1.17789,1.17792,1.17772,1.17779,EURUSD,
20180522,22:00:00,957.390005886555,1.1778,1.17819,1.17769,1.17816,EURUSD,
20180522,22:15:00,632.669998884201,1.17816,1.17828,1.17806,1.17816,EURUSD,
20180522,22:30:00,549.769998908043,1.17816,1.17827,1.17799,1.17824,EURUSD,
20180522,22:45:00,385.709998250008,1.17823,1.17826,1.17813,1.17822,EURUSD,
20180522,23:00:00,1172.69999742508,1.17822,1.17839,1.17778,1.17838,EURUSD,
20180522,23:15:00,982.459999680519,1.17837,1.17841,1.17796,1.17812,EURUSD,
20180522,23:30:00,638.980001568794,1.17812,1.17845,1.17809,1.17838,EURUSD,
20180522,23:45:00,935.219995737076,1.17839,1.17895,1.17832,1.17878,EURUSD,
20180523,00:00:00,2395.68000495434,1.1788,1.17889,1.17812,1.17823,EURUSD,
20180523,00:15:00,1385.71001434326,1.17826,1.17851,1.17812,1.17838,EURUSD,
20180523,00:30:00,1434.51000070572,1.17839,1.17845,1.17813,1.1782,EURUSD,
20180523,00:45:00,1820.17000365257,1.17821,1.17855,1.17791,1.17824,EURUSD,
20180523,01:00:00,1806.32000648975,1.17825,1.17875,1.17817,1.17863,EURUSD,
20180523,01:15:00,3000.97001302242,1.17863,1.17877,1.17812,1.17829,EURUSD,
20180523,01:30:00,3595.18000139296,1.17829,1.17851,1.17619,1.17629,EURUSD,
20180523,01:45:00,3224.28999745846,1.17629,1.17653,1.17549,1.17629,EURUSD,
20180523,02:00:00,2618.88001167774,1.17629,1.17635,1.17579,1.1763,EURUSD,
20180523,02:15:00,1315.02001023293,1.1763,1.17636,1.17599,1.17616,EURUSD,
20180523,02:30:00,2222.10000395775,1.17615,1.17652,1.17563,1.17587,EURUSD,
20180523,02:45:00,2450.21000611782,1.17586,1.17587,1.17529,1.17541,EURUSD,
20180523,03:00:00,2650.11000335217,1.17541,1.17553,1.17501,1.17521,EURUSD,
20180523,03:15:00,1598.23000454903,1.1752,1.17557,1.17505,1.17548,EURUSD,
20180523,03:30:00,1685.02001261711,1.17546,1.17586,1.17522,1.17576,EURUSD,
20180523,03:45:00,1581.08001327515,1.17575,1.17625,1.17568,1.17622,EURUSD,
20180523,04:00:00,1395.6700104475,1.17623,1.17635,1.17594,1.17632,EURUSD,
20180523,04:15:00,953.550005197525,1.17631,1.17643,1.1762,1.1764,EURUSD,
20180523,04:30:00,1169.56000757217,1.1764,1.17652,1.17621,1.17637,EURUSD,
20180523,04:45:00,1667.85001480579,1.17636,1.17676,1.1762,1.17657,EURUSD,
20180523,05:00:00,1344.35000753403,1.17656,1.1766,1.17631,1.17655,EURUSD,
20180523,05:15:00,1564.15999984741,1.17654,1.17672,1.17638,1.17661,EURUSD,
20180523,05:30:00,1972.89000809193,1.17662,1.17673,1.17634,1.17668,EURUSD,
20180523,05:45:00,1750.17000424862,1.17669,1.17683,1.17621,1.17626,EURUSD,
20180523,06:00:00,3526.14000785351,1.17627,1.17653,1.17553,1.17597,EURUSD,
20180523,06:15:00,4096.93001759052,1.17596,1.1762,1.1754,1.17554,EURUSD,
20180523,06:30:00,4295.59000945091,1.17556,1.1759,1.17515,1.17586,EURUSD,
20180523,06:45:00,4221.7600055933,1.17586,1.17679,1.17579,1.17653,EURUSD,
20180523,07:00:00,6175.24002373219,1.17654,1.17654,1.17337,1.17422,EURUSD,
20180523,07:15:00,4754.85002076626,1.17422,1.1756,1.17377,1.17557,EURUSD,
20180523,07:30:00,7344.93002700806,1.17519,1.17519,1.17017,1.17148,EURUSD,
20180523,07:45:00,5904.19002039731,1.17146,1.17172,1.17057,1.17115,EURUSD,
20180523,08:00:00,6101.33002698421,1.17115,1.17188,1.16984,1.17177,EURUSD,
20180523,08:15:00,4719.57002019882,1.17177,1.17276,1.17154,1.17203,EURUSD,
20180523,08:30:00,4874.36001753807,1.17202,1.17291,1.17142,1.17229,EURUSD,
20180523,08:45:00,4613.05001080036,1.17229,1.17307,1.17166,1.17289,EURUSD,
20180523,09:00:00,5283.21002602577,1.17287,1.17478,1.17249,1.17305,EURUSD,
20180523,09:15:00,4421.13002336025,1.17302,1.17359,1.17274,1.17299,EURUSD,
20180523,09:30:00,4591.21002328396,1.17301,1.17339,1.17149,1.17169,EURUSD,
20180523,09:45:00,3993.66001772881,1.17168,1.17282,1.17153,1.17254,EURUSD,
20180523,10:00:00,4100.6200248003,1.17254,1.17287,1.17215,1.17264,EURUSD,
20180523,10:15:00,4023.45002186298,1.17262,1.17315,1.17236,1.17298,EURUSD,
20180523,10:30:00,4105.37002110481,1.17297,1.17329,1.17211,1.17249,EURUSD,
20180523,10:45:00,4208.84001171589,1.17249,1.17278,1.17114,1.1714,EURUSD,
20180523,11:00:00,4023.37999725342,1.17139,1.17139,1.17055,1.17059,EURUSD,
20180523,11:15:00,5243.51001042873,1.17057,1.17097,1.17,1.17058,EURUSD,
20180523,11:30:00,3944.7100174427,1.17059,1.17113,1.16949,1.17008,EURUSD,
20180523,11:45:00,5116.82002174854,1.1701,1.17024,1.16919,1.16999,EURUSD,
20180523,12:00:00,5053.43002104759,1.17001,1.17109,1.16985,1.17067,EURUSD,
20180523,12:15:00,4230.94001829624,1.17067,1.17117,1.17024,1.17054,EURUSD,
20180523,12:30:00,4302.57002210617,1.17054,1.17134,1.17015,1.17038,EURUSD,
20180523,12:45:00,4242.44002425671,1.17038,1.17084,1.16968,1.17005,EURUSD,
20180523,13:00:00,5768.92002475262,1.17005,1.17005,1.16849,1.1698,EURUSD,
20180523,13:15:00,5647.28001987934,1.16979,1.17128,1.16956,1.17096,EURUSD,
20180523,13:30:00,4457.74001181126,1.17096,1.17175,1.17081,1.17123,EURUSD,
20180523,13:45:00,4588.06002128124,1.17126,1.17165,1.17016,1.1706,EURUSD,
20180523,14:00:00,4575.58002376556,1.17058,1.17167,1.16991,1.17163,EURUSD,
20180523,14:15:00,3577.40002071857,1.17163,1.17192,1.17108,1.17148,EURUSD,
20180523,14:30:00,4382.46001279354,1.17148,1.17148,1.17046,1.17058,EURUSD,
20180523,14:45:00,4709.12002646923,1.17057,1.17096,1.16979,1.17033,EURUSD,
20180523,15:00:00,3811.27001512051,1.17034,1.17097,1.1701,1.17093,EURUSD,
20180523,15:15:00,4010.68001329899,1.17096,1.17099,1.17007,1.17031,EURUSD,
20180523,15:30:00,4298.60001003742,1.17033,1.17079,1.1699,1.17027,EURUSD,
20180523,15:45:00,4180.87001276016,1.17027,1.17064,1.16902,1.16927,EURUSD,
20180523,16:00:00,4023.10001885891,1.16927,1.17043,1.16923,1.17038,EURUSD,
20180523,16:15:00,5095.31001782417,1.17039,1.17069,1.16971,1.16978,EURUSD,
20180523,16:30:00,4128.41001737118,1.16978,1.17049,1.1695,1.1703,EURUSD,
20180523,16:45:00,3628.89001131058,1.1703,1.17038,1.169,1.16932,EURUSD,
20180523,17:00:00,3682.6000213623,1.16932,1.16942,1.16829,1.16832,EURUSD,
20180523,17:15:00,2825.40001451969,1.16832,1.16839,1.16784,1.16834,EURUSD,
20180523,17:30:00,3089.09001004696,1.16834,1.16852,1.16798,1.16801,EURUSD,
20180523,17:45:00,2958.41000688821,1.16799,1.16806,1.1678,1.16786,EURUSD,
20180523,18:00:00,5045.20001578331,1.16787,1.1695,1.16758,1.16776,EURUSD,
20180523,18:15:00,4835.00002419949,1.16777,1.1704,1.16777,1.1704,EURUSD,
20180523,18:30:00,4348.56001877785,1.17041,1.17099,1.17013,1.17068,EURUSD,
20180523,18:45:00,3852.90001451969,1.17068,1.17073,1.1697,1.16972,EURUSD,
20180523,19:00:00,3418.10001051426,1.16972,1.1703,1.16961,1.16966,EURUSD,
20180523,19:15:00,3094.21000623703,1.16967,1.16989,1.16936,1.16968,EURUSD,
20180523,19:30:00,2691.49000036716,1.16969,1.17033,1.1696,1.17024,EURUSD,
20180523,19:45:00,2219.47000563145,1.17024,1.1707,1.17017,1.17037,EURUSD,
20180523,20:00:00,1763.17000126839,1.17039,1.17049,1.1701,1.17015,EURUSD,
20180523,20:15:00,1422.74999856949,1.17016,1.17016,1.16966,1.16978,EURUSD,
20180523,20:30:00,1346.96999585629,1.16978,1.16979,1.16941,1.16957,EURUSD,
20180523,20:45:00,1261.85999822617,1.16958,1.16982,1.1695,1.16952,EURUSD,
20180523,21:00:00,1092.40000140667,1.16954,1.17033,1.16949,1.1703,EURUSD,
20180523,21:15:00,1209.55000597239,1.17029,1.17061,1.16985,1.17019,EURUSD,
20180523,21:30:00,2507.04000389576,1.17009,1.17065,1.16981,1.17012,EURUSD,
20180523,21:45:00,1525.43002230674,1.17012,1.17052,1.17001,1.17028,EURUSD,
20180523,22:00:00,745.640001475811,1.17028,1.17056,1.17012,1.17045,EURUSD,
20180523,22:15:00,482.290001273155,1.17046,1.17049,1.17024,1.17036,EURUSD,
20180523,22:30:00,502.160001516342,1.17036,1.17039,1.17009,1.17035,EURUSD,
20180523,22:45:00,536.910002231598,1.17036,1.17062,1.17034,1.17047,EURUSD,
20180523,23:00:00,1362.80000150204,1.17047,1.17093,1.17044,1.17087,EURUSD,
20180523,23:15:00,1651.61000311375,1.17088,1.17138,1.17087,1.17121,EURUSD,
20180523,23:30:00,1329.74999547005,1.17121,1.17125,1.17076,1.17125,EURUSD,
20180523,23:45:00,1489.7599953413,1.17125,1.17129,1.17087,1.17091,EURUSD,
20180524,00:00:00,3540.33001255989,1.17092,1.17092,1.17025,1.17078,EURUSD,
20180524,00:15:00,2963.56000816822,1.17078,1.17089,1.17027,1.17041,EURUSD,
20180524,00:30:00,2715.10000634193,1.17041,1.17052,1.1701,1.17034,EURUSD,
20180524,00:45:00,2548.0100171566,1.17038,1.17083,1.17029,1.17069,EURUSD,
20180524,01:00:00,2434.2000130415,1.17069,1.17119,1.17056,1.17084,EURUSD,
20180524,01:15:00,2323.28000760078,1.17083,1.17088,1.17036,1.17061,EURUSD,
20180524,01:30:00,3535.08001291752,1.17061,1.17068,1.16932,1.16953,EURUSD,
20180524,01:45:00,3307.45001208782,1.16952,1.16977,1.16906,1.16963,EURUSD,
20180524,02:00:00,2355.97000932693,1.16961,1.16977,1.16911,1.16947,EURUSD,
20180524,02:15:00,2155.18000769615,1.16948,1.17035,1.16948,1.17027,EURUSD,
20180524,02:30:00,2979.17000925541,1.17026,1.17127,1.17026,1.17089,EURUSD,
20180524,02:45:00,2397.96000564098,1.1709,1.17102,1.17058,1.17059,EURUSD,
20180524,03:00:00,1700.83999681473,1.1706,1.17091,1.17054,1.1707,EURUSD,
20180524,03:15:00,1596.26000249386,1.1707,1.17071,1.17018,1.17033,EURUSD,
20180524,03:30:00,2257.86000812054,1.17034,1.1708,1.17023,1.17051,EURUSD,
20180524,03:45:00,2489.11000955105,1.17051,1.17051,1.16981,1.17037,EURUSD,
20180524,04:00:00,2372.67001497746,1.17038,1.17138,1.17037,1.17093,EURUSD,
20180524,04:15:00,2397.52001130581,1.17092,1.17111,1.17047,1.17071,EURUSD,
20180524,04:30:00,1359.20000994205,1.17072,1.17121,1.17054,1.17114,EURUSD,
20180524,04:45:00,1791.01000130177,1.17118,1.17126,1.17061,1.17089,EURUSD,
20180524,05:00:00,1846.47000598907,1.17089,1.17091,1.1704,1.17053,EURUSD,
20180524,05:15:00,2427.21001040936,1.17053,1.17092,1.17029,1.17038,EURUSD,
20180524,05:30:00,2040.68000864983,1.17038,1.17077,1.17002,1.1701,EURUSD,
20180524,05:45:00,2507.22000467777,1.1701,1.17077,1.16969,1.17072,EURUSD,
20180524,06:00:00,4822.5900195837,1.17074,1.17135,1.16932,1.17121,EURUSD,
20180524,06:15:00,5199.74002027512,1.17118,1.17139,1.16996,1.17094,EURUSD,
20180524,06:30:00,4427.26001513004,1.17089,1.17166,1.17037,1.17134,EURUSD,
20180524,06:45:00,4419.59001135826,1.17132,1.17212,1.17121,1.17173,EURUSD,
20180524,07:00:00,4847.91002035141,1.17173,1.1725,1.17131,1.17168,EURUSD,
20180524,07:15:00,3993.07001614571,1.17171,1.17328,1.17171,1.1729,EURUSD,
20180524,07:30:00,4191.58001840115,1.17289,1.17328,1.1726,1.17278,EURUSD,
20180524,07:45:00,3987.4000171423,1.17278,1.17294,1.17208,1.17223,EURUSD,
20180524,08:00:00,3461.06000888348,1.17223,1.17315,1.17202,1.173,EURUSD,
20180524,08:15:00,3421.47001254559,1.17304,1.17368,1.1729,1.17358,EURUSD,
20180524,08:30:00,4466.94002306461,1.17358,1.17457,1.17357,1.17423,EURUSD,
20180524,08:45:00,4774.14001750946,1.17425,1.17436,1.17328,1.17382,EURUSD,
20180524,09:00:00,3667.48001754284,1.17381,1.17451,1.17368,1.17387,EURUSD,
20180524,09:15:00,3952.04000377655,1.17387,1.17406,1.1727,1.17332,EURUSD,
20180524,09:30:00,2610.26001036167,1.17332,1.17338,1.17302,1.17318,EURUSD,
20180524,09:45:00,2809.00000667572,1.1732,1.17329,1.17266,1.17282,EURUSD,
20180524,10:00:00,3567.39000844955,1.17283,1.17306,1.17234,1.17245,EURUSD,
20180524,10:15:00,2523.35000407696,1.17244,1.17277,1.17209,1.17271,EURUSD,
20180524,10:30:00,2765.9600071907,1.17272,1.17274,1.1718,1.17191,EURUSD,
20180524,10:45:00,3045.04000914097,1.17195,1.17233,1.17165,1.17201,EURUSD,
20180524,11:00:00,3614.76001119614,1.17201,1.17211,1.17117,1.17159,EURUSD,
20180524,11:15:00,3086.52001798153,1.17158,1.17167,1.171,1.17157,EURUSD,
20180524,11:30:00,3960.32001793385,1.17157,1.17227,1.17053,1.17152,EURUSD,
20180524,11:45:00,3070.20000886917,1.17151,1.17188,1.17109,1.17136,EURUSD,
20180524,12:00:00,3672.7900172472,1.17136,1.1728,1.17132,1.17273,EURUSD,
20180524,12:15:00,3708.98001480103,1.17272,1.17318,1.17234,1.17307,EURUSD,
20180524,12:30:00,4426.96001541615,1.17306,1.17371,1.17296,1.17315,EURUSD,
20180524,12:45:00,4151.78000557423,1.17316,1.17339,1.17259,1.17265,EURUSD,
20180524,13:00:00,4140.46001565456,1.17264,1.1735,1.17255,1.1727,EURUSD,
20180524,13:15:00,5264.74001181126,1.17268,1.17288,1.17177,1.17215,EURUSD,
20180524,13:30:00,4662.12001419067,1.17215,1.17263,1.17145,1.1725,EURUSD,
20180524,13:45:00,6225.53001785278,1.1725,1.17326,1.17193,1.17305,EURUSD,
20180524,14:00:00,5846.69001877308,1.17306,1.17501,1.17279,1.17477,EURUSD,
20180524,14:15:00,5600.7800194025,1.17478,1.17501,1.17387,1.17409,EURUSD,
20180524,14:30:00,10724.1500936747,1.17408,1.17408,1.17268,1.17268,EURUSD,
20180524,14:45:00,5642.78001081944,1.1727,1.1729,1.17171,1.17242,EURUSD,
20180524,15:00:00,4560.10001695156,1.17241,1.17334,1.17213,1.17238,EURUSD,
20180524,15:15:00,3915.40001702309,1.1724,1.17271,1.17203,1.17245,EURUSD,
20180524,15:30:00,3636.30001997948,1.17246,1.1729,1.17244,1.1725,EURUSD,
20180524,15:45:00,3179.14001619816,1.17249,1.17292,1.17216,1.17287,EURUSD,
20180524,16:00:00,2653.38002240658,1.17286,1.1729,1.1724,1.17283,EURUSD,
20180524,16:15:00,2456.51000750065,1.17282,1.17297,1.17261,1.17287,EURUSD,
20180524,16:30:00,2232.59001100063,1.17287,1.17322,1.17274,1.17282,EURUSD,
20180524,16:45:00,3238.72001266479,1.17283,1.17331,1.17263,1.17319,EURUSD,
20180524,17:00:00,3336.83000969887,1.17322,1.17424,1.17319,1.17416,EURUSD,
20180524,17:15:00,2278.01000642776,1.17415,1.1744,1.17374,1.17382,EURUSD,
20180524,17:30:00,2550.40000796318,1.17385,1.17415,1.17347,1.1741,EURUSD,
20180524,17:45:00,2501.09001326561,1.17411,1.17422,1.17383,1.17391,EURUSD,
20180524,18:00:00,2874.97999536991,1.17392,1.17394,1.17297,1.17312,EURUSD,
20180524,18:15:00,2809.75999832153,1.17311,1.17314,1.17246,1.17253,EURUSD,
20180524,18:30:00,2508.70999419689,1.17252,1.17286,1.17252,1.17265,EURUSD,
20180524,18:45:00,2996.50999736786,1.17266,1.17302,1.17263,1.1727,EURUSD,
20180524,19:00:00,2780.79999685287,1.17268,1.17277,1.17223,1.17264,EURUSD,
20180524,19:15:00,2642.12000191212,1.17265,1.17286,1.17238,1.17254,EURUSD,
20180524,19:30:00,2773.13999032974,1.17255,1.17276,1.17238,1.1724,EURUSD,
20180524,19:45:00,2140.08000409603,1.17241,1.17246,1.17212,1.1724,EURUSD,
20180524,20:00:00,1433.98000061512,1.1724,1.1724,1.17193,1.17224,EURUSD,
20180524,20:15:00,1095.97999918461,1.17225,1.17255,1.17216,1.17247,EURUSD,
20180524,20:30:00,1037.32999372482,1.17246,1.17257,1.17242,1.17253,EURUSD,
20180524,20:45:00,1167.73999547958,1.17252,1.17252,1.17188,1.17192,EURUSD,
20180524,21:00:00,324.040001809597,1.17192,1.17235,1.17192,1.17225,EURUSD,
20180524,21:15:00,278.890000343323,1.17224,1.1723,1.1721,1.17212,EURUSD,
20180524,21:30:00,841.510010100901,1.17215,1.17229,1.17193,1.17206,EURUSD,
20180524,21:45:00,1555.56001675874,1.17209,1.17224,1.17193,1.17219,EURUSD,
20180524,22:00:00,927.089996084571,1.17219,1.17228,1.17189,1.1722,EURUSD,
20180524,22:15:00,887.520000934601,1.17221,1.17234,1.17218,1.17225,EURUSD,
20180524,22:30:00,622.780000090599,1.17225,1.17229,1.17206,1.17224,EURUSD,
20180524,22:45:00,670.360000133514,1.17221,1.17229,1.17205,1.17213,EURUSD,
20180524,23:00:00,916.879998922348,1.17213,1.17216,1.17184,1.17189,EURUSD,
20180524,23:15:00,592.160000443459,1.17189,1.17204,1.17179,1.17199,EURUSD,
20180524,23:30:00,756.109999537468,1.172,1.17208,1.17179,1.17204,EURUSD,
20180524,23:45:00,746.510001778603,1.17204,1.17231,1.17202,1.17219,EURUSD,
20180525,00:00:00,2084.29001498222,1.1722,1.17262,1.1721,1.1723,EURUSD,
20180525,00:15:00,2346.71001970768,1.17229,1.17257,1.17215,1.17239,EURUSD,
20180525,00:30:00,2708.27000749111,1.1724,1.17249,1.17155,1.1718,EURUSD,
20180525,00:45:00,2520.2100135088,1.1718,1.17214,1.17174,1.17179,EURUSD,
20180525,01:00:00,3029.03000330925,1.1718,1.17181,1.17072,1.171,EURUSD,
20180525,01:15:00,2583.35001122952,1.171,1.17108,1.17061,1.1708,EURUSD,
20180525,01:30:00,2672.72001051903,1.1708,1.17126,1.17073,1.17091,EURUSD,
20180525,01:45:00,1896.74000298977,1.17091,1.17114,1.17079,1.17101,EURUSD,
20180525,02:00:00,1833.94000196457,1.171,1.171,1.17061,1.17066,EURUSD,
20180525,02:15:00,1600.8600012064,1.17065,1.17081,1.1706,1.17065,EURUSD,
20180525,02:30:00,1844.53000688553,1.17066,1.17108,1.17052,1.17101,EURUSD,
20180525,02:45:00,1846.68000257015,1.171,1.17103,1.17058,1.17081,EURUSD,
20180525,03:00:00,1675.52001321316,1.17082,1.17088,1.17061,1.17088,EURUSD,
20180525,03:15:00,1523.60001516342,1.17086,1.17112,1.17077,1.17108,EURUSD,
20180525,03:30:00,1347.98001241684,1.17108,1.17125,1.17095,1.17109,EURUSD,
20180525,03:45:00,1569.78000473976,1.17108,1.17111,1.17082,1.1709,EURUSD,
20180525,04:00:00,1653.88000023365,1.17091,1.17091,1.1706,1.17071,EURUSD,
20180525,04:15:00,1288.42000257969,1.17072,1.17102,1.17068,1.17102,EURUSD,
20180525,04:30:00,1090.64000535011,1.17101,1.17111,1.17082,1.17096,EURUSD,
20180525,04:45:00,1001.7200075388,1.17095,1.17111,1.17084,1.17091,EURUSD,
20180525,05:00:00,1618.81001102924,1.17091,1.17102,1.17075,1.17081,EURUSD,
20180525,05:15:00,1218.58000393212,1.17081,1.17107,1.1707,1.17093,EURUSD,
20180525,05:30:00,1785.21999967098,1.17093,1.17106,1.17063,1.17082,EURUSD,
20180525,05:45:00,1337.61000227928,1.17082,1.17083,1.1705,1.17059,EURUSD,
20180525,06:00:00,3550.23001730442,1.17058,1.17065,1.17004,1.17031,EURUSD,
20180525,06:15:00,3790.45001327991,1.17031,1.17076,1.16984,1.1703,EURUSD,
20180525,06:30:00,3892.63000798225,1.17031,1.17073,1.17024,1.17041,EURUSD,
